Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Primo Water Holdings Inc / Triton Water Holdings Inc,6.909.373,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6909373
Principal Financial Group Inc,3.601.116,Verenigde Staten,Financial,Aandelen,3601116
Pro Medicus Ltd,2.821.290,Australië,Technology,Aandelen,2821290
Procter & Gamble Co/The,34.591.616,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,34591616
Procter & Gamble Co/The,107.890.938,Verenigde Staten,"Consumer, non-cyclical",Aandelen,107890938
Progressive Corp/The,38.116.049,Verenigde Staten,Financial,Aandelen,38116049
Project Grand UK PLC,1.602.547,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,1602547
Prologis Euro Finance LLC,35.686.114,Verenigde Staten,Financial,Bedrijfsobligaties,35686114
Prologis International Funding II SA,8.834.927,Luxemburg,Financial,Bedrijfsobligaties,8834927
Prosus NV,10.441.248,China,Communications,Aandelen,10441248
Proximus SADP,10.638.908,België,Communications,Bedrijfsobligaties,10638908
Prudential Financial Inc,7.040.370,Verenigde Staten,Financial,Aandelen,7040370
Prudential PLC,4.166.660,Hongkong,Financial,Aandelen,4166660
Prysmian SpA,3.159.696,Italië,Industrial,Aandelen,3159696
Prysmian SpA,10.309.974,Italië,Industrial,Bedrijfsobligaties,10309974
PTC Inc,8.446.067,Verenigde Staten,Technology,Bedrijfsobligaties,8446067
PTC Inc,4.659.784,Verenigde Staten,Technology,Aandelen,4659784
Public Bank Bhd,8.305.716,Maleisië,Financial,Aandelen,8305716
Public Service Enterprise Group Inc,7.942.977,Verenigde Staten,Utilities,Aandelen,7942977
Publicis Groupe SA,10.255.822,Frankrijk,Communications,Aandelen,10255822
Publicis Groupe SA,6.653.649,Frankrijk,Communications,Bedrijfsobligaties,6653649
PulteGroup Inc,4.987.879,Verenigde Staten,"Consumer, cyclical",Aandelen,4987879
Punjab National Bank,1.447.380,India,Financial,Aandelen,1447380
Pure Storage Inc,4.855.274,Verenigde Staten,Technology,Aandelen,4855274
Q-Park Holding I BV,3.102.605,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,3102605
Qantas Airways Ltd,1.315.494,Australië,"Consumer, cyclical",Aandelen,1315494
QBE Insurance Group Ltd,4.918.733,Australië,Financial,Aandelen,4918733
Qfin Holdings Inc,1.800.281,China,Financial,Aandelen,1800281
QIAGEN NV,1.086.671,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1086671
QL Resources Bhd,1.023.092,Maleisië,"Consumer, non-cyclical",Aandelen,1023092
Qnity Electronics Inc,4.050.313,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4050313
QUALCOMM Inc,54.661.082,Verenigde Staten,Technology,Aandelen,54661082
Quanta Computer Inc,14.632.948,Taiwan,Technology,Aandelen,14632948
Quanta Services Inc,11.727.910,Verenigde Staten,"Consumer, non-cyclical",Aandelen,11727910
Quest Diagnostics Inc,3.993.421,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3993421
Quikrete Holdings Inc,3.658.477,Verenigde Staten,Industrial,Bedrijfsobligaties,3658477
QXO Building Products Inc,8.917.047,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,8917047
Raiffeisen Bank International AG,20.399.652,Oostenrijk,Financial,Bedrijfsobligaties,20399652
Raiffeisen Schweiz Genossenschaft,42.956.645,Zwitserland,Financial,Bedrijfsobligaties,42956645
Rakuten Group Inc,6.678.962,Japan,Communications,Bedrijfsobligaties,6678962
Rakuten Group Inc,2.373.061,Japan,Communications,Aandelen,2373061
Randstad NV,5.413.548,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,5413548
Randstad NV,525.876,Nederland,"Consumer, non-cyclical",Aandelen,525876
Rational AG,433.532,Duitsland,"Consumer, cyclical",Aandelen,433532
Raymond James Financial Inc,6.670.586,Verenigde Staten,Financial,Aandelen,6670586
RB Global Inc,3.751.673,Canada,"Consumer, cyclical",Aandelen,3751673
REA Group Ltd,1.936.241,Australië,Financial,Aandelen,1936241
Realtek Semiconductor Corp,5.098.899,Taiwan,Technology,Aandelen,5098899
Reckitt Benckiser Group PLC,5.941.400,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,5941400
Reckitt Benckiser Treasury Services Nederland BV,5.036.297,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5036297
Reckitt Benckiser Treasury Services PLC,49.738.557,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,49738557
Recruit Holdings Co Ltd,18.153.429,Japan,"Consumer, non-cyclical",Aandelen,18153429
Reddit Inc,2.983.019,Verenigde Staten,Communications,Aandelen,2983019
Redeia Corp SA,867.440,Spanje,Utilities,Aandelen,867440
Regeneron Pharmaceuticals Inc,11.490.885,Verenigde Staten,"Consumer, non-cyclical",Aandelen,11490885
Regions Financial Corp,4.477.850,Verenigde Staten,Financial,Aandelen,4477850
Reinet Investments SCA,2.294.655,Luxemburg,Financial,Aandelen,2294655
Reliance Inc,2.775.795,Verenigde Staten,Basic materials,Aandelen,2775795
RELX Finance BV,9.033.839,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,9033839
RELX PLC,21.699.631,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,21699631
Ren Finance BV,6.500.347,Portugal,Utilities,Bedrijfsobligaties,6500347
Renault SA,884.129,Frankrijk,"Consumer, cyclical",Aandelen,884129
Renesas Electronics Corp,4.645.223,Japan,Technology,Aandelen,4645223
Rentokil Initial PLC,1.415.848,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,1415848
Rentokil Initial PLC,1.434.701,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1434701
Republic Services Inc,19.088.244,Verenigde Staten,Industrial,Aandelen,19088244
Resideo Funding Inc,3.954.935,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3954935
ResMed Inc,7.667.469,Verenigde Staten,"Consumer, non-cyclical",Aandelen,7667469
Resona Holdings Inc,5.061.697,Japan,Financial,Aandelen,5061697
Restaurant Brands International Inc,3.745.184,Canada,"Consumer, cyclical",Aandelen,3745184
Revvity Inc,1.974.027,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1974027
Reworld Holding Corp,3.154.686,Verenigde Staten,Industrial,Bedrijfsobligaties,3154686
Rexel SA,29.090.383,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,29090383
Rexel SA,812.984,Frankrijk,"Consumer, cyclical",Aandelen,812984
RHB Bank Bhd,1.165.177,Maleisië,Financial,Aandelen,1165177
Rheinmetall AG,11.807.775,Duitsland,Industrial,Aandelen,11807775
RHP Hotel Properties LP / RHP Finance Corp,14.267.710,Verenigde Staten,Financial,Bedrijfsobligaties,14267710
Richter Gedeon Nyrt,2.496.188,Hongarije,"Consumer, non-cyclical",Aandelen,2496188
Ritchie Bros Holdings Inc,12.590.873,Canada,"Consumer, cyclical",Bedrijfsobligaties,12590873
Rivian Automotive Inc,2.160.084,Verenigde Staten,"Consumer, cyclical",Aandelen,2160084
Robinhood Markets Inc,19.992.071,Verenigde Staten,Communications,Aandelen,19992071
ROBLOX Corp,14.158.159,Verenigde Staten,Technology,Aandelen,14158159
Roche Finance Europe BV,17.737.668,Zwitserland,"Consumer, non-cyclical",Bedrijfsobligaties,17737668
Roche Holding AG,66.122.248,Verenigde Staten,"Consumer, non-cyclical",Aandelen,66122248
Rockwell Automation Inc,12.265.677,Verenigde Staten,Industrial,Aandelen,12265677
ROCKWOOL A/S,393.787,Denemarken,Industrial,Aandelen,393787
Rogers Communications Inc,4.307.987,Canada,Communications,Bedrijfsobligaties,4307987
Rogers Communications Inc,2.392.540,Canada,Communications,Aandelen,2392540
Rollins Inc,3.202.605,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3202605
Roper Technologies Inc,10.237.363,Verenigde Staten,Technology,Aandelen,10237363
Rossini Sarl,4.742.991,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,4742991
Royal Bank of Canada,40.486.118,Canada,Financial,Bedrijfsobligaties,40486118
Royal Bank of Canada,39.831.722,Canada,Financial,Aandelen,39831722
Royal Bank of Canada/London,5.490.972,Canada,Financial,Bedrijfsobligaties,5490972
Royal Caribbean Cruises Ltd,868.220,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,868220
Royal Schiphol Group NV,20.669.762,Nederland,Industrial,Bedrijfsobligaties,20669762
RPM International Inc,2.779.560,Verenigde Staten,Basic materials,Aandelen,2779560
RTE Reseau de Transport d'Electricite SADIR,36.506.255,Frankrijk,Utilities,Bedrijfsobligaties,36506255
Ryanair Holdings PLC,2.758.867,Italië,"Consumer, cyclical",Aandelen,2758867
S&P Global Inc,56.900.748,Verenigde Staten,"Consumer, non-cyclical",Aandelen,56900748
Saab AB,2.190.960,Zweden,Industrial,Aandelen,2190960
Sage Group PLC/The,1.637.510,Verenigd Koninkrijk,Technology,Aandelen,1637510
Sage Group PLC/The,10.147.354,Verenigd Koninkrijk,Technology,Bedrijfsobligaties,10147354
Sahara International Petrochemical Co,1.467.874,Saoedi-Arabië,Basic materials,Aandelen,1467874
Salesforce Inc,52.599.881,Verenigde Staten,Technology,Aandelen,52599881
Samhallsbyggnadsbolaget I Norden Holding AB,1.914.525,Zweden,Financial,Bedrijfsobligaties,1914525
Sampo Oyj,3.159.868,Finland,Financial,Aandelen,3159868
Samsara Inc,1.984.458,Verenigde Staten,Technology,Aandelen,1984458
Samsung Biologics Co Ltd,7.714.338,Zuid-Korea,"Consumer, non-cyclical",Aandelen,7714338
Samsung Electro-Mechanics Co Ltd,4.643.295,Zuid-Korea,Industrial,Aandelen,4643295
Samsung Electronics Co Ltd,122.456.385,Zuid-Korea,Technology,Aandelen,122456385
Samsung Fire & Marine Insurance Co Ltd,5.829.627,Zuid-Korea,Financial,Aandelen,5829627
Samsung Life Insurance Co Ltd,5.217.455,Zuid-Korea,Financial,Aandelen,5217455
Samsung SDS Co Ltd,2.883.339,Zuid-Korea,Technology,Aandelen,2883339
Samvardhana Motherson International Ltd,3.455.724,India,"Consumer, cyclical",Aandelen,3455724
Sandoz Finance BV,8.845.838,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,8845838
Sandoz Group AG,2.789.531,Zwitserland,"Consumer, non-cyclical",Aandelen,2789531
Sandvik AB,3.332.401,Zweden,Industrial,Aandelen,3332401
Sandvik AB,8.635.917,Zweden,Industrial,Bedrijfsobligaties,8635917
Sanlam Ltd,4.767.942,Zuid-Africa,Financial,Aandelen,4767942
Sanofi SA,27.777.794,Verenigde Staten,"Consumer, non-cyclical",Aandelen,27777794
Sanofi SA,57.078.306,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,57078306
Sanrio Co Ltd,2.010.836,Japan,"Consumer, cyclical",Aandelen,2010836
Santander Bank Polska SA,2.905.401,Polen,Financial,Aandelen,2905401
Santander UK Group Holdings PLC,5.156.622,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,5156622
Sany Heavy Industry Co Ltd,742.422,China,Industrial,Aandelen,742422
SAP SE,2.006.611,Duitsland,Technology,Bedrijfsobligaties,2006611
SAP SE,54.618.286,Duitsland,Technology,Aandelen,54618286
Saputo Inc,1.134.860,Canada,"Consumer, non-cyclical",Aandelen,1134860
Sartorius AG,690.869,Duitsland,Industrial,Aandelen,690869
Sartorius Finance BV,42.456.388,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,42456388
Sartorius Stedim Biotech,656.027,Frankrijk,"Consumer, non-cyclical",Aandelen,656027
Saudi Awwal Bank,4.913.871,Saoedi-Arabië,Financial,Aandelen,4913871
SBA Communications Corp,5.602.581,Verenigde Staten,Financial,Bedrijfsobligaties,5602581
SBI Cards & Payment Services Ltd,1.544.145,India,Financial,Aandelen,1544145
SBI Holdings Inc,2.870.666,Japan,Financial,Aandelen,2870666
SCB X PCL,1.806.031,Thailand,Financial,Aandelen,1806031
Scentre Group Trust 1 / Scentre Group Trust 2,13.737.777,Australië,Financial,Bedrijfsobligaties,13737777
Schaeffler AG,48.511.354,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,48511354
Schindler Holding AG,2.683.399,Zwitserland,Industrial,Aandelen,2683399
Schneider Electric SE,41.349.053,Verenigde Staten,Industrial,Aandelen,41349053
Schneider Electric SE,32.941.873,Verenigde Staten,Industrial,Bedrijfsobligaties,32941873
Schroders PLC,423.737,Verenigd Koninkrijk,Financial,Aandelen,423737
Scottish Hydro Electric Transmission PLC,13.982.308,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,13982308
Scotts Miracle-Gro Co/The,6.254.005,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6254005
Scout24 SE,1.057.365,Duitsland,Communications,Aandelen,1057365
SCREEN Holdings Co Ltd,1.784.015,Japan,Industrial,Aandelen,1784015
Scripps Escrow II Inc,945.805,Verenigde Staten,Communications,Bedrijfsobligaties,945805
SD Guthrie Bhd,1.718.448,Maleisië,"Consumer, non-cyclical",Aandelen,1718448
Sealed Air Corp,2.500.342,Verenigde Staten,Industrial,Bedrijfsobligaties,2500342
Sealed Air Corp/Sealed Air Corp US,3.867.353,Verenigde Staten,Industrial,Bedrijfsobligaties,3867353
Seche Environnement SACA,8.984.287,Frankrijk,Industrial,Bedrijfsobligaties,8984287
Secom Co Ltd,3.695.242,Japan,"Consumer, non-cyclical",Aandelen,3695242
Securitas AB,840.118,Zweden,"Consumer, non-cyclical",Aandelen,840118
Sekisui Chemical Co Ltd,1.697.169,Japan,"Consumer, cyclical",Aandelen,1697169
Sekisui House Ltd,3.222.838,Japan,"Consumer, cyclical",Aandelen,3222838
Select Medical Corp,10.145.612,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,10145612
Sembcorp Industries Ltd,1.027.311,Singapore,Utilities,Aandelen,1027311
Sempra,11.194.278,Verenigde Staten,Utilities,Aandelen,11194278
Sensata Technologies BV,5.475.612,Verenigde Staten,Industrial,Bedrijfsobligaties,5475612
Sensata Technologies Inc,2.084.273,Verenigde Staten,Industrial,Bedrijfsobligaties,2084273
Service Corp International/US,15.997.659,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,15997659
ServiceNow Inc,43.322.083,Verenigde Staten,Technology,Aandelen,43322083
SES SA,39.648.665,Luxemburg,Communications,Bedrijfsobligaties,39648665
Seven & i Holdings Co Ltd,7.119.324,Japan,"Consumer, non-cyclical",Aandelen,7119324
Severn Trent PLC,1.043.206,Verenigd Koninkrijk,Utilities,Aandelen,1043206
Severn Trent Utilities Finance PLC,14.856.215,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,14856215
SF Holding Co Ltd,1.054.039,China,Industrial,Aandelen,1054039
SG Holdings Co Ltd,824.725,Japan,Industrial,Aandelen,824725
SG Micro Corp,315.867,China,Technology,Aandelen,315867
SGS Nederland Holding BV,12.252.625,Zwitserland,"Consumer, non-cyclical",Bedrijfsobligaties,12252625
SGS SA,13.133.452,Zwitserland,"Consumer, non-cyclical",Aandelen,13133452
Shandong Nanshan Aluminum Co Ltd,315.933,China,Basic materials,Aandelen,315933
Shandong Weigao Group Medical Polymer Co Ltd,1.303.342,China,"Consumer, non-cyclical",Aandelen,1303342
Shanghai Commercial & Savings Bank Ltd/The,2.937.220,Taiwan,Financial,Aandelen,2937220
Shenzhen Inovance Technology Co Ltd,633.349,China,Industrial,Aandelen,633349
Shenzhen Mindray Bio-Medical Electronics Co Ltd,1.697.827,China,"Consumer, non-cyclical",Aandelen,1697827
Shenzhen New Industries Biomedical Engineering Co Ltd,282.700,China,"Consumer, non-cyclical",Aandelen,282700
Shenzhen Salubris Pharmaceuticals Co Ltd,559.505,China,"Consumer, non-cyclical",Aandelen,559505
Shenzhen Transsion Holdings Co Ltd,425.683,China,Communications,Aandelen,425683
Shenzhou International Group Holdings Ltd,4.338.159,China,"Consumer, cyclical",Aandelen,4338159
Sherwin-Williams Co/The,29.138.589,Verenigde Staten,Basic materials,Aandelen,29138589
Shimadzu Corp,1.459.305,Japan,Industrial,Aandelen,1459305
Shimano Inc,2.047.140,Japan,"Consumer, cyclical",Aandelen,2047140
Shin-Etsu Chemical Co Ltd,14.131.403,Japan,Basic materials,Aandelen,14131403
Shinhan Financial Group Co Ltd,12.414.730,Zuid-Korea,Financial,Aandelen,12414730
Shionogi & Co Ltd,3.185.428,Japan,"Consumer, non-cyclical",Aandelen,3185428
Shiseido Co Ltd,1.641.175,Japan,"Consumer, non-cyclical",Aandelen,1641175
Shopify Inc,34.546.208,Canada,Communications,Aandelen,34546208
Shoprite Holdings Ltd,5.179.166,Zuid-Africa,"Consumer, non-cyclical",Aandelen,5179166
Shriram Finance Ltd,6.076.829,India,Financial,Aandelen,6076829
Siam Cement PCL/The,3.579.623,Thailand,Diversified,Aandelen,3579623
Sichuan Kelun Pharmaceutical Co Ltd,382.048,China,"Consumer, non-cyclical",Aandelen,382048
Siemens AG,51.627.758,Duitsland,Industrial,Aandelen,51627758
Siemens Energy AG,8.964.005,Duitsland,Industrial,Aandelen,8964005
Siemens Financieringsmaatschappij NV,76.733.933,Duitsland,Industrial,Bedrijfsobligaties,76733933
Siemens Healthineers AG,24.524.380,Duitsland,"Consumer, non-cyclical",Aandelen,24524380
Siemens Ltd,1.935.826,India,Industrial,Aandelen,1935826
SIG PLC,4.519.895,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,4519895
Sigma Healthcare Ltd,2.156.586,Australië,"Consumer, non-cyclical",Aandelen,2156586
Sika AG,9.345.750,Zwitserland,Industrial,Aandelen,9345750
Sika Capital BV,50.130.445,Nederland,Industrial,Bedrijfsobligaties,50130445
Silergy Corp,1.412.054,China,Industrial,Aandelen,1412054
Silfin NV,5.005.288,België,Basic materials,Bedrijfsobligaties,5005288
Silgan Holdings Inc,26.569.164,Verenigde Staten,Industrial,Bedrijfsobligaties,26569164
Simmons Foods Inc/Simmons Prepared Foods Inc/Simmons Pet Food Inc/Simmons Feed,4.676.826,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4676826
Simply Good Foods Co/The,2.992.722,Verenigde Staten,"Consumer, non-cyclical",Aandelen,2992722
Sinclair Television Group Inc,2.293.369,Verenigde Staten,Communications,Bedrijfsobligaties,2293369
Singapore Airlines Ltd,1.846.932,Singapore,"Consumer, cyclical",Aandelen,1846932
Singapore Exchange Ltd,2.589.496,Singapore,Financial,Aandelen,2589496
Singapore Technologies Engineering Ltd,2.503.766,Singapore,Industrial,Aandelen,2503766
Singapore Telecommunications Ltd,5.741.594,Singapore,Communications,Aandelen,5741594
Sino Biopharmaceutical Ltd,7.120.051,Hongkong,"Consumer, non-cyclical",Aandelen,7120051
SinoPac Financial Holdings Co Ltd,5.013.236,Taiwan,Financial,Aandelen,5013236
Sirius XM Radio LLC,12.518.248,Verenigde Staten,Communications,Bedrijfsobligaties,12518248
Six Flags Entertainment Corp,6.410.372,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6410372
Six Flags Entertainment Corp / Canada's Wonderland Co / Magnum Management Corp,4.278.273,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4278273
Six Flags Entertainment Corp /Six Flags Theme Parks Inc/ Canada's Wonderland Co,4.941.782,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4941782
SK Invictus Intermediate II Sarl,3.402.863,Verenigde Staten,Basic materials,Bedrijfsobligaties,3402863
SK Square Co Ltd,8.626.231,Zuid-Korea,Financial,Aandelen,8626231
SK Telecom Co Ltd,1.212.260,Zuid-Korea,Communications,Aandelen,1212260
Skandinaviska Enskilda Banken AB,3.476.660,Zweden,Financial,Aandelen,3476660
Skandinaviska Enskilda Banken AB,23.726.233,Zweden,Financial,Bedrijfsobligaties,23726233
Skanska AB,997.207,Zweden,Industrial,Aandelen,997207
SKF AB,958.123,Zweden,Industrial,Aandelen,958123
SMC Corp,4.241.148,Japan,Industrial,Aandelen,4241148
Smith & Nephew PLC,1.689.191,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1689191
Smiths Group PLC,1.193.354,Verenigd Koninkrijk,Industrial,Aandelen,1193354
Smurfit Kappa Treasury ULC,5.140.115,Ierland,Industrial,Bedrijfsobligaties,5140115
Snam SpA,1.361.751,Italië,Utilities,Aandelen,1361751
Snam SpA,15.276.592,Italië,Utilities,Bedrijfsobligaties,15276592
Snap Inc,874.585,Verenigde Staten,Communications,Bedrijfsobligaties,874585
Snap Inc,1.481.357,Verenigde Staten,Communications,Aandelen,1481357
Snap-on Inc,3.352.936,Verenigde Staten,Industrial,Aandelen,3352936
Snowflake Inc,13.674.281,Verenigde Staten,Technology,Aandelen,13674281
Sociedad Quimica y Minera de Chile SA,3.750.967,Chili,Basic materials,Aandelen,3750967
Societe Generale SA,5.421.663,Frankrijk,Financial,Aandelen,5421663
Societe Generale SA,10.481.717,Frankrijk,Financial,Bedrijfsobligaties,10481717
Sodexo SA,4.812.487,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,4812487
SoftBank Corp,10.106.565,Japan,Communications,Aandelen,10106565
SoftBank Group Corp,28.910.997,Japan,Communications,Aandelen,28910997
Solvay SA,15.623.998,België,Basic materials,Bedrijfsobligaties,15623998
Solventum Corp,2.007.904,Verenigde Staten,"Consumer, non-cyclical",Aandelen,2007904
Somnigroup International Inc,1.390.517,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1390517
Sompo Holdings Inc,6.580.537,Japan,Financial,Aandelen,6580537
Sonic Automotive Inc,1.673.643,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1673643
Sonic Healthcare Ltd,1.527.144,Australië,"Consumer, non-cyclical",Aandelen,1527144
Sonova Holding AG,1.541.466,Zwitserland,"Consumer, non-cyclical",Aandelen,1541466
Sony Financial Group Inc,1.633.763,Japan,Financial,Aandelen,1633763
Sony Group Corp,42.428.039,Japan,"Consumer, cyclical",Aandelen,42428039
Sotera Health Holdings LLC,3.483.788,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3483788
Sotheby's,5.716.391,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5716391
SpareBank 1 Sor-Norge ASA,5.764.193,Noorwegen,Financial,Bedrijfsobligaties,5764193
SPIE SA,8.512.693,Frankrijk,Industrial,Bedrijfsobligaties,8512693
Spirax Group PLC,6.701.156,Verenigd Koninkrijk,Industrial,Aandelen,6701156
Spotify Technology SA,12.122.032,Verenigde Staten,Communications,Aandelen,12122032
Sprint Capital Corp,2.294.765,Verenigde Staten,Communications,Bedrijfsobligaties,2294765
SRF Ltd,2.451.381,India,Basic materials,Aandelen,2451381
SSE PLC,1.511.574,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,1511574
SSE PLC,2.948.498,Verenigd Koninkrijk,Utilities,Aandelen,2948498
Standard Bank Group Ltd,10.425.056,Zuid-Africa,Financial,Aandelen,10425056
Standard Chartered PLC,4.444.294,Verenigd Koninkrijk,Financial,Aandelen,4444294
Standard Chartered PLC,18.526.837,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,18526837
Stantec Inc,6.852.574,Canada,Industrial,Aandelen,6852574
Starbucks Corp,28.073.376,Verenigde Staten,"Consumer, cyclical",Aandelen,28073376
Starwood Property Trust Inc,2.187.649,Verenigde Staten,Financial,Bedrijfsobligaties,2187649
State Bank of India,10.267.019,India,Financial,Aandelen,10267019
State Street Corp,6.277.178,Verenigde Staten,Financial,Aandelen,6277178
Statkraft AS,6.242.186,Noorwegen,Utilities,Bedrijfsobligaties,6242186
Stedin Holding NV,13.596.731,Nederland,Utilities,Bedrijfsobligaties,13596731
Steel Dynamics Inc,3.713.229,Verenigde Staten,Basic materials,Aandelen,3713229
Stellantis NV,2.093.593,Verenigde Staten,"Consumer, cyclical",Aandelen,2093593
Stena International SA,5.768.188,Zweden,Diversified,Bedrijfsobligaties,5768188
STERIS PLC,14.062.805,Verenigde Staten,"Consumer, non-cyclical",Aandelen,14062805
STMicroelectronics NV,2.125.584,Singapore,Technology,Aandelen,2125584
Stora Enso OYJ,728.609,Finland,Industrial,Aandelen,728609
Straumann Holding AG,1.333.189,Zwitserland,"Consumer, non-cyclical",Aandelen,1333189
Stryker Corp,24.238.082,Verenigde Staten,"Consumer, non-cyclical",Aandelen,24238082
Stryker Corp,27.959.206,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,27959206
Subaru Corp,2.875.821,Japan,"Consumer, cyclical",Aandelen,2875821
Suburban Propane Partners LP/Suburban Energy Finance Corp,3.275.790,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3275790
Sudzucker International Finance BV,1.279.194,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,1279194
Sumitomo Electric Industries Ltd,4.866.271,Japan,"Consumer, cyclical",Aandelen,4866271
Sumitomo Metal Mining Co Ltd,1.906.471,Japan,Basic materials,Aandelen,1906471
Sumitomo Mitsui Financial Group Inc,24.940.984,Japan,Financial,Aandelen,24940984
Sumitomo Mitsui Financial Group Inc,10.220.871,Japan,Financial,Bedrijfsobligaties,10220871
Sumitomo Mitsui Trust Group Inc,4.451.857,Japan,Financial,Aandelen,4451857
Summer BC Holdco B SARL,3.173.586,Luxemburg,Communications,Bedrijfsobligaties,3173586
Sun Life Financial Inc,6.570.895,Canada,Financial,Aandelen,6570895
Suncorp Group Ltd,3.484.487,Australië,Financial,Aandelen,3484487
Sundaram Finance Ltd,1.670.358,India,Financial,Aandelen,1670358
Sungrow Power Supply Co Ltd,1.905.613,China,Energy,Aandelen,1905613
Sunny Optical Technology Group Co Ltd,4.410.699,China,Industrial,Aandelen,4410699
Sunrise FinCo I BV,9.511.901,Nederland,Communications,Bedrijfsobligaties,9511901
Suntory Beverage & Food Ltd,1.015.459,Japan,"Consumer, non-cyclical",Aandelen,1015459
Sunway Bhd,1.719.925,Maleisië,Financial,Aandelen,1719925
SUPCON Technology Co Ltd,243.371,China,Industrial,Aandelen,243371
Supreme Industries Ltd,2.051.097,India,Basic materials,Aandelen,2051097
Suzano SA,4.282.235,Brazilië,Basic materials,Aandelen,4282235
Suzhou Dongshan Precision Manufacturing Co Ltd,959.129,China,Industrial,Aandelen,959129
Suzlon Energy Ltd,3.666.026,India,Industrial,Aandelen,3666026
Suzuki Motor Corp,5.491.829,Japan,"Consumer, cyclical",Aandelen,5491829
Svenska Cellulosa AB SCA,899.717,Zweden,Industrial,Aandelen,899717
Svenska Handelsbanken AB,2.138.926,Zweden,Financial,Aandelen,2138926
Svenska Handelsbanken AB,40.420.314,Zweden,Financial,Bedrijfsobligaties,40420314
Swatch Group AG/The,622.675,Zwitserland,"Consumer, cyclical",Aandelen,622675
Swedbank AB,5.328.909,Zweden,Financial,Bedrijfsobligaties,5328909
Swedbank AB,2.871.260,Zweden,Financial,Aandelen,2871260
Swedish Orphan Biovitrum AB,660.099,Zweden,"Consumer, non-cyclical",Aandelen,660099
Swiss Life Finance I Ltd,25.212.217,Zwitserland,Financial,Bedrijfsobligaties,25212217
Swiss Life Holding AG,3.519.963,Zwitserland,Financial,Aandelen,3519963
Swiss Re AG,6.310.480,Verenigde Staten,Financial,Aandelen,6310480
Swisscom AG,2.120.105,Zwitserland,Communications,Aandelen,2120105
Swisscom Finance BV,51.384.675,Zwitserland,Communications,Bedrijfsobligaties,51384675
Sydney Airport Finance Co Pty Ltd,39.968.630,Australië,Industrial,Bedrijfsobligaties,39968630
Syensqo SA,655.810,België,Basic materials,Aandelen,655810
Syensqo SA,18.188.255,België,Basic materials,Bedrijfsobligaties,18188255
Symrise AG,15.278.080,Duitsland,Basic materials,Aandelen,15278080
