Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
TELUS Corp,1.771.255,Canada,Communications,Aandelen,1771255
TELUS Corp,7.670.893,Canada,Communications,Bedrijfsobligaties,7670893
Temenos AG,447.938,Zwitserland,Technology,Aandelen,447938
Tencent Holdings Ltd,90.455.609,China,Communications,Aandelen,90455609
Tencent Music Entertainment Group,9.119.846,China,Communications,Aandelen,9119846
Tenet Healthcare Corp,20.452.318,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,20452318
Tenneco Inc,3.037.987,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3037987
TenneT Holding BV,81.693.622,Nederland,Utilities,Bedrijfsobligaties,81693622
Teradyne Inc,3.329.457,Verenigde Staten,Technology,Aandelen,3329457
Terega SA,6.462.849,Frankrijk,Utilities,Bedrijfsobligaties,6462849
Terex Corp,3.988.990,Verenigde Staten,Industrial,Bedrijfsobligaties,3988990
Terna - Rete Elettrica Nazionale,1.623.498,Italië,Utilities,Aandelen,1623498
Terna - Rete Elettrica Nazionale,50.956.375,Italië,Utilities,Bedrijfsobligaties,50956375
TerraForm Power Operating LLC,4.020.584,Verenigde Staten,Energy,Bedrijfsobligaties,4020584
Terumo Corp,5.726.460,Japan,"Consumer, non-cyclical",Aandelen,5726460
Tesco Corporate Treasury Services PLC,55.367.830,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,55367830
Tesco PLC,4.148.433,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,4148433
Tesla Inc,213.802.486,Verenigde Staten,"Consumer, cyclical",Aandelen,213802486
Texas Instruments Inc,43.884.697,Verenigde Staten,Technology,Aandelen,43884697
Texas Instruments Inc,1.737.072,Verenigde Staten,Technology,Bedrijfsobligaties,1737072
Thermax Ltd,893.942,India,Industrial,Aandelen,893942
Thermo Fisher Scientific Inc,35.532.368,Verenigde Staten,"Consumer, non-cyclical",Aandelen,35532368
Thomson Reuters Corp,7.652.475,Verenigde Staten,Communications,Aandelen,7652475
Thor Industries Inc,8.811.351,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,8811351
Tianqi Lithium Corp,393.108,China,Basic materials,Aandelen,393108
TIM SA/Brazil,2.068.333,Brazilië,Communications,Aandelen,2068333
Timken Co/The,10.855.147,Verenigde Staten,Industrial,Bedrijfsobligaties,10855147
Tingyi Cayman Islands Holding Corp,1.689.800,China,"Consumer, non-cyclical",Aandelen,1689800
TIS Inc,1.652.073,Japan,Technology,Aandelen,1652073
Titan Co Ltd,9.538.277,India,"Consumer, cyclical",Aandelen,9538277
TMBThanachart Bank PCL,788.605,Thailand,Financial,Aandelen,788605
TMX Group Ltd,2.684.579,Canada,Financial,Aandelen,2684579
Toast Inc,4.572.452,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4572452
Toho Co Ltd/Tokyo,1.575.956,Japan,"Consumer, cyclical",Aandelen,1575956
Tokio Marine Holdings Inc,18.218.741,Japan,Financial,Aandelen,18218741
Tokyo Electron Ltd,20.128.624,Japan,Technology,Aandelen,20128624
Tokyu Corp,1.375.795,Japan,Industrial,Aandelen,1375795
Tongcheng Travel Holdings Ltd,1.897.080,China,Communications,Aandelen,1897080
TopBuild Corp,6.426.254,Verenigde Staten,Industrial,Bedrijfsobligaties,6426254
TOPPAN Holdings Inc,1.511.603,Japan,"Consumer, non-cyclical",Aandelen,1511603
Toray Industries Inc,2.195.736,Japan,Basic materials,Aandelen,2195736
Toromont Industries Ltd,1.696.917,Canada,"Consumer, cyclical",Aandelen,1696917
Toronto-Dominion Bank/The,28.497.683,Canada,Financial,Bedrijfsobligaties,28497683
Toronto-Dominion Bank/The,29.858.279,Canada,Financial,Aandelen,29858279
Torrent Pharmaceuticals Ltd,2.400.923,India,"Consumer, non-cyclical",Aandelen,2400923
TOTVS SA,2.339.546,Brazilië,Technology,Aandelen,2339546
Toucan FinCo Ltd/Toucan FinCo Can Inc/Toucan FinCo US LLC,6.096.113,Canada,Industrial,Bedrijfsobligaties,6096113
Toyota Finance Australia Ltd,3.710.194,Australië,"Consumer, cyclical",Bedrijfsobligaties,3710194
Toyota Motor Corp,38.335.241,Japan,"Consumer, cyclical",Aandelen,38335241
Toyota Motor Credit Corp,20.187.293,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,20187293
Toyota Motor Finance Netherlands BV,24.408.563,Japan,"Consumer, cyclical",Bedrijfsobligaties,24408563
Toyota Tsusho Corp,3.400.936,Japan,"Consumer, cyclical",Aandelen,3400936
Tractor Supply Co,6.508.397,Verenigde Staten,"Consumer, cyclical",Aandelen,6508397
Tractor Supply Co,4.348.500,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4348500
Trade Desk Inc/The,7.562.860,Verenigde Staten,Communications,Aandelen,7562860
Tradeweb Markets Inc,3.954.926,Verenigde Staten,Financial,Aandelen,3954926
Trane Technologies Financing Ltd,11.386.371,Verenigde Staten,Industrial,Bedrijfsobligaties,11386371
Trane Technologies plc,22.769.094,Verenigde Staten,Industrial,Aandelen,22769094
TransAlta Corp,3.906.422,Canada,Utilities,Bedrijfsobligaties,3906422
TransDigm Group Inc,19.733.279,Verenigde Staten,Industrial,Aandelen,19733279
TransDigm Inc,45.894.338,Verenigde Staten,Industrial,Bedrijfsobligaties,45894338
Transmission Finance DAC,7.444.346,Finland,Utilities,Bedrijfsobligaties,7444346
TransUnion,4.206.698,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4206698
Transurban Finance Co Pty Ltd,26.088.486,Australië,"Consumer, non-cyclical",Bedrijfsobligaties,26088486
Transurban Group,6.704.718,Australië,"Consumer, non-cyclical",Aandelen,6704718
Travelers Cos Inc/The,14.122.857,Verenigde Staten,Financial,Aandelen,14122857
Trelleborg AB,832.533,Zweden,Industrial,Aandelen,832533
Trend Micro Inc/Japan,2.030.037,Japan,Communications,Aandelen,2030037
Trent Ltd,8.316.879,India,"Consumer, cyclical",Aandelen,8316879
TriMas Corp,5.152.838,Verenigde Staten,Industrial,Bedrijfsobligaties,5152838
Trimble Inc,4.320.021,Verenigde Staten,Industrial,Aandelen,4320021
Trimble Inc,3.678.207,Verenigde Staten,Industrial,Bedrijfsobligaties,3678207
TriNet Group Inc,9.676.870,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9676870
Trinity Industries Inc,2.752.626,Verenigde Staten,Industrial,Bedrijfsobligaties,2752626
Trip.com Group Ltd,22.244.023,China,Communications,Aandelen,22244023
Triton Container International Ltd / TAL International Container Corp,373.622,Bermuda,"Consumer, non-cyclical",Bedrijfsobligaties,373622
Trivium Packaging Finance BV,10.015.314,Nederland,Industrial,Bedrijfsobligaties,10015314
Truist Financial Corp,13.008.554,Verenigde Staten,Financial,Aandelen,13008554
Truist Financial Corp,1.741.755,Verenigde Staten,Financial,Bedrijfsobligaties,1741755
Tryg A/S,958.821,Denemarken,Financial,Aandelen,958821
TTM Technologies Inc,5.330.922,Verenigde Staten,Industrial,Bedrijfsobligaties,5330922
TUI AG,7.313.897,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,7313897
Turkcell Iletisim Hizmetleri AS,1.722.059,Turkije,Communications,Aandelen,1722059
Turkiye Is Bankasi AS,1.748.488,Turkije,Financial,Aandelen,1748488
Turkiye Sise ve Cam Fabrikalari AS,862.961,Turkije,"Consumer, cyclical",Aandelen,862961
Twilio Inc,4.200.812,Verenigde Staten,Technology,Aandelen,4200812
Twilio Inc,9.408.031,Verenigde Staten,Technology,Bedrijfsobligaties,9408031
Tyco Electronics Group SA,16.598.832,Zwitserland,Industrial,Bedrijfsobligaties,16598832
Tyler Technologies Inc,5.914.006,Verenigde Staten,Technology,Aandelen,5914006
Tyson Foods Inc,5.347.277,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5347277
U-Haul Holding Co,1.203.472,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1203472
Uber Technologies Inc,40.804.175,Verenigde Staten,Communications,Aandelen,40804175
Uber Technologies Inc,6.140.582,Verenigde Staten,Communications,Bedrijfsobligaties,6140582
UBS AG/London,22.983.813,Zwitserland,Financial,Bedrijfsobligaties,22983813
UBS AG/Stamford CT,2.635.095,Zwitserland,Financial,Bedrijfsobligaties,2635095
UBS Group AG,12.466.320,Zwitserland,Financial,Aandelen,12466320
UBS Group AG,39.313.704,Zwitserland,Financial,Bedrijfsobligaties,39313704
UGI International LLC,8.146.698,Verenigde Staten,Utilities,Bedrijfsobligaties,8146698
UKG Inc,1.271.408,Verenigde Staten,Technology,Bedrijfsobligaties,1271408
Ulta Beauty Inc,4.924.694,Verenigde Staten,"Consumer, cyclical",Aandelen,4924694
Uni-President Enterprises Corp,8.274.670,Taiwan,"Consumer, non-cyclical",Aandelen,8274670
Unibail-Rodamco-Westfield SE,18.592.592,Frankrijk,Financial,Bedrijfsobligaties,18592592
UniCredit SpA,10.488.285,Italië,Financial,Aandelen,10488285
UniCredit SpA,18.027.198,Italië,Financial,Bedrijfsobligaties,18027198
Unilever Capital Corp,11.244.190,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,11244190
Unilever Finance Netherlands BV,26.050.578,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,26050578
Unilever PLC,44.362.304,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,44362304
Unimicron Technology Corp,3.281.312,Taiwan,Industrial,Aandelen,3281312
Union Bank of India Ltd,1.702.388,India,Financial,Aandelen,1702388
Union Pacific Corp,32.139.854,Verenigde Staten,Industrial,Aandelen,32139854
Union Pacific Corp,2.254.862,Verenigde Staten,Industrial,Bedrijfsobligaties,2254862
Unipol Assicurazioni SPA,10.364.628,Italië,Financial,Bedrijfsobligaties,10364628
Unipol Assicurazioni SPA,780.596,Italië,Financial,Aandelen,780596
UNIQA Insurance Group AG,14.598.640,Oostenrijk,Financial,Bedrijfsobligaties,14598640
United Airlines Holdings Inc,1.512.146,Verenigde Staten,"Consumer, cyclical",Aandelen,1512146
United Airlines Inc,1.503.001,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1503001
United Group BV,6.194.285,Slovenië,Communications,Bedrijfsobligaties,6194285
United Microelectronics Corp,9.510.130,Taiwan,Technology,Aandelen,9510130
United Overseas Bank Ltd,8.364.925,Singapore,Financial,Aandelen,8364925
United Parcel Service Inc,9.263.607,Verenigde Staten,Industrial,Bedrijfsobligaties,9263607
United Parcel Service Inc,17.196.475,Verenigde Staten,Industrial,Aandelen,17196475
United Rentals Inc,11.535.425,Verenigde Staten,"Consumer, non-cyclical",Aandelen,11535425
United Rentals North America Inc,9.488.377,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9488377
United Spirits Ltd,3.010.719,India,"Consumer, non-cyclical",Aandelen,3010719
United Utilities Group PLC,1.205.918,Verenigd Koninkrijk,Utilities,Aandelen,1205918
UnitedHealth Group Inc,66.290.668,Verenigde Staten,"Consumer, non-cyclical",Aandelen,66290668
UnitedHealth Group Inc,9.779.506,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9779506
Uniti Group LP / Uniti Group Finance Inc / CSL Capital LLC,4.642.946,Verenigde Staten,Financial,Bedrijfsobligaties,4642946
Universal Music Group NV,3.969.486,Nederland,"Consumer, cyclical",Aandelen,3969486
Universal Music Group NV,8.467.702,Nederland,"Consumer, cyclical",Bedrijfsobligaties,8467702
Upbound Group Inc,3.042.425,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3042425
Upjohn Finance BV,5.459.493,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5459493
UPL Ltd,2.070.487,India,Basic materials,Aandelen,2070487
UPM-Kymmene OYJ,1.618.629,Finland,Basic materials,Aandelen,1618629
UPM-Kymmene OYJ,9.050.155,Finland,Basic materials,Bedrijfsobligaties,9050155
Urenco Finance NV,3.908.235,Verenigd Koninkrijk,Basic materials,Bedrijfsobligaties,3908235
US Bancorp,5.069.044,Verenigde Staten,Financial,Bedrijfsobligaties,5069044
US Bancorp,16.508.492,Verenigde Staten,Financial,Aandelen,16508492
US Foods Inc,18.221.067,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,18221067
Vail Resorts Inc,6.743.033,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6743033
Valeo SE,36.509.468,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,36509468
Vallourec SACA,1.450.114,Frankrijk,Industrial,Bedrijfsobligaties,1450114
Vanguard International Semiconductor Corp,2.039.344,Taiwan,Technology,Aandelen,2039344
Varex Imaging Corp,2.402.205,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2402205
Varun Beverages Ltd,3.631.776,India,"Consumer, non-cyclical",Aandelen,3631776
VAT Group AG,1.278.118,Zwitserland,Industrial,Aandelen,1278118
Vattenfall AB,7.534.630,Zweden,Utilities,Bedrijfsobligaties,7534630
Veeva Systems Inc,10.317.331,Verenigde Staten,Technology,Aandelen,10317331
Ventas Realty LP,1.439.614,Verenigde Staten,Financial,Bedrijfsobligaties,1439614
Veolia Environnement SA,79.365.619,Frankrijk,Utilities,Bedrijfsobligaties,79365619
Veolia Environnement SA,23.282.971,Frankrijk,Utilities,Aandelen,23282971
Veralto Corp,5.812.505,Verenigde Staten,Industrial,Aandelen,5812505
Verbund AG,576.252,Oostenrijk,Utilities,Aandelen,576252
VeriSign Inc,5.692.597,Verenigde Staten,Communications,Aandelen,5692597
Verisk Analytics Inc,5.973.230,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5973230
Verisk Analytics Inc,10.188.997,Verenigde Staten,"Consumer, non-cyclical",Aandelen,10188997
Verisure Holding AB,1.367.145,Zweden,"Consumer, non-cyclical",Bedrijfsobligaties,1367145
Verizon Communications Inc,52.351.372,Verenigde Staten,Communications,Bedrijfsobligaties,52351372
Verizon Communications Inc,42.415.327,Verenigde Staten,Communications,Aandelen,42415327
Versuni Group BV,1.057.106,Nederland,"Consumer, cyclical",Bedrijfsobligaties,1057106
Vertiv Group Corp,4.174.902,Verenigde Staten,Industrial,Bedrijfsobligaties,4174902
Vertiv Holdings Co,10.793.616,Verenigde Staten,Industrial,Aandelen,10793616
Vestas Wind Systems A/S,1.692.754,Denemarken,Energy,Aandelen,1692754
Vesteda Finance BV,11.887.961,Nederland,Financial,Bedrijfsobligaties,11887961
VF Corp,8.950.256,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,8950256
VIA Outlets BV,5.022.770,Nederland,Financial,Bedrijfsobligaties,5022770
Viatris Inc,7.011.191,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,7011191
Vibra Energia SA,2.312.793,Brazilië,Energy,Aandelen,2312793
VICI Properties LP,1.745.771,Verenigde Staten,Financial,Bedrijfsobligaties,1745771
Vicinity Centres Trust,24.046.004,Australië,Financial,Bedrijfsobligaties,24046004
Victoria PLC,588.100,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,588100
Victra Holdings LLC / Victra Finance Corp,2.857.067,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2857067
Vienna Insurance Group AG Wiener Versicherung Gruppe,1.547.677,Oostenrijk,Financial,Bedrijfsobligaties,1547677
Vier Gas Transport GmbH,11.960.727,Duitsland,Utilities,Bedrijfsobligaties,11960727
Vinci SA,8.151.266,Frankrijk,Industrial,Aandelen,8151266
Vipshop Holdings Ltd,3.367.695,China,Communications,Aandelen,3367695
Virgin Money UK PLC,5.696.390,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,5696390
Visa Inc,58.097.936,Verenigde Staten,Financial,Bedrijfsobligaties,58097936
Visa Inc,142.486.705,Verenigde Staten,Financial,Aandelen,142486705
Viterra Finance BV,11.932.949,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,11932949
Vivion Investments Sarl,16.222,Luxemburg,Financial,Bedrijfsobligaties,16222
VM Consolidated Inc,1.641.410,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1641410
VMware LLC,7.350.977,Verenigde Staten,Technology,Bedrijfsobligaties,7350977
Vodacom Group Ltd,2.889.410,Zuid-Africa,Communications,Aandelen,2889410
Vodafone Group PLC,58.129.737,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,58129737
Vodafone Group PLC,2.384.437,Verenigd Koninkrijk,Communications,Aandelen,2384437
Vodafone International Financing DAC,3.934.698,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,3934698
Voltronic Power Technology Corp,1.873.986,Taiwan,Industrial,Aandelen,1873986
Volvo AB,4.947.855,Zweden,"Consumer, cyclical",Aandelen,4947855
Volvo Car AB,10.463.230,Zweden,"Consumer, cyclical",Bedrijfsobligaties,10463230
Volvo Treasury AB,44.287.331,Zweden,"Consumer, cyclical",Bedrijfsobligaties,44287331
Vonovia SE,34.870.023,Duitsland,Financial,Bedrijfsobligaties,34870023
Voya Financial Inc,3.190.283,Verenigde Staten,Financial,Bedrijfsobligaties,3190283
VT Topco Inc,4.742.610,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4742610
Vulcan Materials Co,8.272.650,Verenigde Staten,Industrial,Aandelen,8272650
VZ Secured Financing BV,14.654.164,Nederland,Communications,Bedrijfsobligaties,14654164
VZ Vendor Financing II BV,6.076.471,Nederland,Communications,Bedrijfsobligaties,6076471
W R Berkley Corp,5.194.630,Verenigde Staten,Financial,Aandelen,5194630
Wabash National Corp,5.341.519,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,5341519
Walgreens Boots Alliance Inc,7.394.359,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7394359
WALT DISNEY CO/THE,52.185.512,Verenigde Staten,Communications,Aandelen,52185512
Wan Hai Lines Ltd,1.491.096,Taiwan,Industrial,Aandelen,1491096
Wand NewCo 3 Inc,530.351,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,530351
Want Want China Holdings Ltd,2.001.767,China,"Consumer, non-cyclical",Aandelen,2001767
Warner Bros Discovery Inc,6.234.275,Verenigde Staten,Communications,Aandelen,6234275
Waste Connections Inc,11.195.724,Verenigde Staten,Industrial,Aandelen,11195724
Waste Connections Inc,3.903.848,Verenigde Staten,Industrial,Bedrijfsobligaties,3903848
Waste Management Inc,21.493.310,Verenigde Staten,Industrial,Aandelen,21493310
Waste Management Inc,5.230.554,Verenigde Staten,Industrial,Bedrijfsobligaties,5230554
Waste Pro USA Inc,3.779.438,Verenigde Staten,Industrial,Bedrijfsobligaties,3779438
Waters Corp,5.024.856,Verenigde Staten,"Consumer, non-cyclical",Aandelen,5024856
Watsco Inc,3.578.933,Verenigde Staten,"Consumer, cyclical",Aandelen,3578933
Wells Fargo & Co,60.682.820,Verenigde Staten,Financial,Aandelen,60682820
Welltower OP LLC,4.111.201,Verenigde Staten,Financial,Bedrijfsobligaties,4111201
WESCO Distribution Inc,8.407.101,Verenigde Staten,Industrial,Bedrijfsobligaties,8407101
Wesfarmers Ltd,14.777.298,Australië,"Consumer, cyclical",Aandelen,14777298
Wesfarmers Ltd,11.324.181,Australië,"Consumer, cyclical",Bedrijfsobligaties,11324181
West Fraser Timber Co Ltd,947.821,Canada,Industrial,Aandelen,947821
West Japan Railway Co,2.387.550,Japan,Industrial,Aandelen,2387550
West Pharmaceutical Services Inc,3.689.693,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3689693
Western Digital Corp,5.135.336,Verenigde Staten,Technology,Aandelen,5135336
Westinghouse Air Brake Technologies Corp,8.775.651,Verenigde Staten,Industrial,Bedrijfsobligaties,8775651
Westinghouse Air Brake Technologies Corp,8.239.350,Verenigde Staten,Industrial,Aandelen,8239350
Westpac Banking Corp,17.797.847,Australië,Financial,Aandelen,17797847
Westpac Securities NZ Ltd/London,13.470.392,Nieuw-Zeeland,Financial,Bedrijfsobligaties,13470392
Wheaton Precious Metals Corp,9.447.100,Brazilië,Basic materials,Aandelen,9447100
Whirlpool Corp,2.790.006,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2790006
Whirlpool Finance Luxembourg Sarl,6.662.563,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6662563
Whitbread PLC,771.003,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,771003
Williams Scotsman Inc,8.823.132,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8823132
Williams-Sonoma Inc,4.672.784,Verenigde Staten,"Consumer, cyclical",Aandelen,4672784
Willis North America Inc,3.711.242,Verenigde Staten,Financial,Bedrijfsobligaties,3711242
Willis Towers Watson PLC,7.133.955,Verenigde Staten,Financial,Aandelen,7133955
Windstream Services LLC / Windstream Escrow Finance Corp,5.275.422,Verenigde Staten,Communications,Bedrijfsobligaties,5275422
Winnebago Industries Inc,1.578.204,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1578204
Wipro Ltd,4.336.963,India,Technology,Aandelen,4336963
Wise PLC,1.061.004,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1061004
WiseTech Global Ltd,3.376.786,Australië,Technology,Aandelen,3376786
Wistron Corp,6.469.640,Taiwan,Technology,Aandelen,6469640
Wiwynn Corp,5.164.688,Taiwan,Technology,Aandelen,5164688
WMG Acquisition Corp,2.754.382,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2754382
Wolters Kluwer NV,4.450.133,Nederland,"Consumer, non-cyclical",Aandelen,4450133
