Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Bell Telephone Co of Canada or Bell Canada,2.208.949,Canada,Communications,Bedrijfsobligaties,2208949
Bellis Acquisition Co PLC,3.291.666,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,3291666
BellRing Brands Inc,3.853.426,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3853426
Belron UK Finance PLC,34.444.400,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,34444400
Best Buy Co Inc,2.458.288,Verenigde Staten,"Consumer, cyclical",Aandelen,2458288
Bharti Airtel Ltd,27.028.082,India,Communications,Aandelen,27028082
Bidvest Group Ltd,2.502.309,Zuid-Africa,"Consumer, non-cyclical",Aandelen,2502309
Biffa Group Holdings Ltd,2.764.325,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,2764325
BIM Birlesik Magazalar AS,3.560.300,Turkije,"Consumer, non-cyclical",Aandelen,3560300
BioMarin Pharmaceutical Inc,6.328.340,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6328340
BioMerieux,510.867,Frankrijk,"Consumer, non-cyclical",Aandelen,510867
BKW AG,481.498,Zwitserland,Utilities,Aandelen,481498
Blackrock Inc,27.825.487,Verenigde Staten,Financial,Aandelen,27825487
Blackrock Inc,10.514.497,Verenigde Staten,Financial,Bedrijfsobligaties,10514497
Blackstone Mortgage Trust Inc,2.102.235,Verenigde Staten,Financial,Bedrijfsobligaties,2102235
BMW Finance NV,15.065.717,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,15065717
BMW International Investment BV,27.009.106,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,27009106
BMW US Capital LLC,8.327.932,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,8327932
BNP Paribas SA,11.233.799,Frankrijk,Financial,Aandelen,11233799
BNP Paribas SA,26.333.837,Frankrijk,Financial,Bedrijfsobligaties,26333837
BOC Hong Kong Holdings Ltd,5.188.022,China,Financial,Aandelen,5188022
Boliden AB,1.722.096,Zweden,Basic materials,Aandelen,1722096
Bombardier Inc,5.529.220,Canada,Industrial,Bedrijfsobligaties,5529220
Boots Group Finco LP,6.235.813,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6235813
BorgWarner Inc,9.354.639,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,9354639
Bosch Ltd,1.293.049,India,"Consumer, cyclical",Aandelen,1293049
Boston Scientific Corp,36.298.822,Verenigde Staten,"Consumer, non-cyclical",Aandelen,36298822
Boubyan Bank KSCP,1.873.372,Koeweit,Financial,Aandelen,1873372
Bouygues SA,21.341.868,Frankrijk,Industrial,Bedrijfsobligaties,21341868
Bouygues SA,1.257.583,Frankrijk,Industrial,Aandelen,1257583
BPCE SA,32.417.331,Frankrijk,Financial,Bedrijfsobligaties,32417331
BPER Banca SPA,1.502.457,Italië,Financial,Aandelen,1502457
Brambles Finance PLC,33.911.686,Australië,Industrial,Bedrijfsobligaties,33911686
Brambles Ltd,5.289.499,Australië,"Consumer, non-cyclical",Aandelen,5289499
Brambles USA Inc,1.729.517,Australië,Industrial,Bedrijfsobligaties,1729517
Brenntag SE,944.318,Duitsland,Basic materials,Aandelen,944318
Bridgestone Corp,5.817.395,Japan,"Consumer, cyclical",Aandelen,5817395
Brink's Co/The,4.904.269,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4904269
Brisbane Airport Corp Pty Ltd,5.122.231,Australië,Industrial,Bedrijfsobligaties,5122231
Bristol-Myers Squibb Co,24.407.493,Verenigde Staten,"Consumer, non-cyclical",Aandelen,24407493
Britannia Industries Ltd,3.429.821,India,"Consumer, non-cyclical",Aandelen,3429821
British Telecommunications PLC,35.690.154,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,35690154
Broadcom Inc,347.641.353,Verenigde Staten,Technology,Aandelen,347641353
Broadridge Financial Solutions Inc,3.761.774,Verenigde Staten,Technology,Aandelen,3761774
Brookfield Renewable Corp,11.228.211,Canada,Utilities,Aandelen,11228211
Brown & Brown Inc,3.030.607,Verenigde Staten,Financial,Aandelen,3030607
Brundage-Bone Concrete Pumping Holdings Inc,7.229.595,Verenigde Staten,Industrial,Bedrijfsobligaties,7229595
BT Finance PLC,2.356.255,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,2356255
BT Group PLC,1.933.487,Verenigd Koninkrijk,Communications,Aandelen,1933487
Budimex SA,1.238.904,Polen,Industrial,Aandelen,1238904
Builders FirstSource Inc,11.957.598,Verenigde Staten,Industrial,Bedrijfsobligaties,11957598
Bumrungrad Hospital PCL,1.529.835,Thailand,"Consumer, non-cyclical",Aandelen,1529835
Bunge Finance Europe BV,6.343.199,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6343199
Bunzl Finance PLC,6.943.117,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,6943117
Bupa Arabia for Cooperative Insurance Co,2.090.223,Saoedi-Arabië,Financial,Aandelen,2090223
BUPA Finance PLC,21.129.685,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,21129685
Bureau Veritas SA,12.339.624,Frankrijk,"Consumer, non-cyclical",Aandelen,12339624
BYD Co Ltd,30.430.380,China,"Consumer, cyclical",Aandelen,30430380
CAB SELAS,180.158,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,180158
Cable One Inc,2.932.281,Verenigde Staten,Communications,Bedrijfsobligaties,2932281
CACI International Inc,5.353.538,Verenigde Staten,Technology,Bedrijfsobligaties,5353538
Cadence Design Systems Inc,25.258.147,Verenigde Staten,Technology,Aandelen,25258147
Cadent Finance PLC,7.019.960,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,7019960
CAE Inc,1.532.257,Canada,Industrial,Aandelen,1532257
Caixa Geral de Depositos SA,10.587.240,Portugal,Financial,Bedrijfsobligaties,10587240
CaixaBank SA,10.223.676,Spanje,Financial,Bedrijfsobligaties,10223676
CaixaBank SA,5.443.967,Spanje,Financial,Aandelen,5443967
California Buyer Ltd / Atlantica Sustainable Infrastructure PLC,3.476.927,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,3476927
Caliway Biopharmaceuticals Co Ltd,1.433.810,Taiwan,"Consumer, non-cyclical",Aandelen,1433810
Canadian Imperial Bank of Commerce,1.376.337,Canada,Financial,Bedrijfsobligaties,1376337
Canadian Imperial Bank of Commerce,17.552.648,Canada,Financial,Aandelen,17552648
Canadian National Railway Co,10.670.714,Canada,Industrial,Aandelen,10670714
Canadian Pacific Kansas City Ltd,30.779.497,Canada,Industrial,Aandelen,30779497
Canadian Utilities Ltd,865.621,Canada,Utilities,Aandelen,865621
Canara Bank,1.524.507,India,Financial,Aandelen,1524507
Canon Inc,6.329.771,Japan,Technology,Aandelen,6329771
Capcom Co Ltd,1.815.520,Japan,Technology,Aandelen,1815520
Capgemini SE,2.239.643,Frankrijk,Technology,Aandelen,2239643
Capgemini SE,33.068.146,Frankrijk,Technology,Bedrijfsobligaties,33068146
Capital One Financial Corp,22.884.658,Verenigde Staten,Financial,Aandelen,22884658
