Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Toast Inc,2.956.511,Verenigde Staten,"Consumer, non-cyclical",Aandelen,2956511
Toho Co Ltd/Tokyo,1.361.145,Japan,"Consumer, cyclical",Aandelen,1361145
Tokio Marine Holdings Inc,16.513.544,Japan,Financial,Aandelen,16513544
Tokyo Electron Ltd,23.714.075,Japan,Technology,Aandelen,23714075
Tokyu Corp,1.408.616,Japan,Industrial,Aandelen,1408616
Tongcheng Travel Holdings Ltd,2.191.639,China,Communications,Aandelen,2191639
TopBuild Corp,9.232.596,Verenigde Staten,Industrial,Bedrijfsobligaties,9232596
TOPPAN Holdings Inc,1.721.709,Japan,"Consumer, non-cyclical",Aandelen,1721709
Toray Industries Inc,2.206.898,Japan,Basic materials,Aandelen,2206898
Toromont Industries Ltd,1.832.749,Canada,"Consumer, cyclical",Aandelen,1832749
Toronto-Dominion Bank/The,25.964.808,Canada,Financial,Bedrijfsobligaties,25964808
Toronto-Dominion Bank/The,31.818.912,Canada,Financial,Aandelen,31818912
Torrent Pharmaceuticals Ltd,2.586.524,India,"Consumer, non-cyclical",Aandelen,2586524
Torrent Power Ltd,1.060.771,India,Utilities,Aandelen,1060771
TOTVS SA,2.064.213,Brazilië,Technology,Aandelen,2064213
Toucan FinCo Ltd/Toucan FinCo Can Inc/Toucan FinCo US LLC,5.953.878,Canada,Industrial,Bedrijfsobligaties,5953878
Toyota Finance Australia Ltd,14.648.289,Australië,"Consumer, cyclical",Bedrijfsobligaties,14648289
Toyota Motor Corp,49.088.723,Japan,"Consumer, cyclical",Aandelen,49088723
Toyota Motor Credit Corp,21.881.082,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,21881082
Toyota Motor Finance Netherlands BV,30.575.655,Japan,"Consumer, cyclical",Bedrijfsobligaties,30575655
Toyota Tsusho Corp,5.196.958,Japan,"Consumer, cyclical",Aandelen,5196958
Tractor Supply Co,9.060.988,Verenigde Staten,"Consumer, cyclical",Aandelen,9060988
Trade Desk Inc/The,3.222.519,Verenigde Staten,Communications,Aandelen,3222519
Tradeweb Markets Inc,2.340.617,Verenigde Staten,Financial,Aandelen,2340617
Trane Technologies plc,47.155.021,Verenigde Staten,Industrial,Aandelen,47155021
TransAlta Corp,859.414,Canada,Utilities,Bedrijfsobligaties,859414
TransDigm Group Inc,14.356.650,Verenigde Staten,Industrial,Aandelen,14356650
TransDigm Inc,49.321.411,Verenigde Staten,Industrial,Bedrijfsobligaties,49321411
Transmission Finance DAC,7.556.190,Finland,Utilities,Bedrijfsobligaties,7556190
TransUnion,3.196.213,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3196213
Transurban Finance Co Pty Ltd,24.324.822,Australië,"Consumer, non-cyclical",Bedrijfsobligaties,24324822
Transurban Group,7.115.053,Australië,"Consumer, non-cyclical",Aandelen,7115053
Travelers Cos Inc/The,12.555.477,Verenigde Staten,Financial,Aandelen,12555477
Trelleborg AB,986.084,Zweden,Industrial,Aandelen,986084
Trend Micro Inc/Japan,1.264.450,Japan,Communications,Aandelen,1264450
Trent Ltd,5.177.825,India,"Consumer, cyclical",Aandelen,5177825
TriMas Corp,5.271.679,Verenigde Staten,Industrial,Bedrijfsobligaties,5271679
Trimble Inc,12.757.351,Verenigde Staten,Industrial,Aandelen,12757351
TriNet Group Inc,9.676.498,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9676498
Trinity Industries Inc,2.745.025,Verenigde Staten,Industrial,Bedrijfsobligaties,2745025
Trip.com Group Ltd,25.971.875,China,Communications,Aandelen,25971875
Trivium Packaging Finance BV,11.919.555,Nederland,Industrial,Bedrijfsobligaties,11919555
True Corp PCL,1.658.425,Thailand,Communications,Aandelen,1658425
Truist Financial Corp,12.313.499,Verenigde Staten,Financial,Aandelen,12313499
Tryg A/S,1.016.276,Denemarken,Financial,Aandelen,1016276
TS Financial Holding Co Ltd,8.005.805,Taiwan,Financial,Aandelen,8005805
TTM Technologies Inc,5.445.249,Verenigde Staten,Industrial,Bedrijfsobligaties,5445249
Tube Investments of India Ltd,1.423.432,India,Industrial,Aandelen,1423432
TUI AG,7.293.182,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,7293182
Turk Hava Yollari AO,1.585.684,Turkije,"Consumer, cyclical",Aandelen,1585684
Turkcell Iletisim Hizmetleri AS,1.543.596,Turkije,Communications,Aandelen,1543596
Turkiye Is Bankasi AS,1.708.353,Turkije,Financial,Aandelen,1708353
Twilio Inc,9.560.160,Verenigde Staten,Technology,Bedrijfsobligaties,9560160
Twilio Inc,3.872.920,Verenigde Staten,Technology,Aandelen,3872920
Tyco Electronics Group SA,14.675.892,Zwitserland,Industrial,Bedrijfsobligaties,14675892
Tyler Technologies Inc,14.627.514,Verenigde Staten,Technology,Aandelen,14627514
Uber Technologies Inc,39.743.432,Verenigde Staten,Communications,Aandelen,39743432
UBS AG/London,32.032.393,Zwitserland,Financial,Bedrijfsobligaties,32032393
UBS Group AG,28.356.735,Zwitserland,Financial,Bedrijfsobligaties,28356735
UBS Group AG,17.656.314,Zwitserland,Financial,Aandelen,17656314
UGI International LLC,8.085.717,Verenigde Staten,Utilities,Bedrijfsobligaties,8085717
UKG Inc,6.044.139,Verenigde Staten,Technology,Bedrijfsobligaties,6044139
Ulta Beauty Inc,5.495.548,Verenigde Staten,"Consumer, cyclical",Aandelen,5495548
Ultrapar Participacoes SA,1.207.749,Brazilië,Energy,Aandelen,1207749
Uni-President Enterprises Corp,6.947.019,Taiwan,"Consumer, non-cyclical",Aandelen,6947019
Unibail-Rodamco-Westfield SE,24.988.787,Frankrijk,Financial,Bedrijfsobligaties,24988787
UniCredit SpA,18.224.994,Italië,Financial,Bedrijfsobligaties,18224994
UniCredit SpA,13.355.229,Italië,Financial,Aandelen,13355229
Unilever Capital Corp,14.808.171,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,14808171
Unilever Finance Netherlands BV,32.129.583,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,32129583
Unilever PLC,51.323.755,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,51323755
Unimicron Technology Corp,4.244.779,Taiwan,Industrial,Aandelen,4244779
Union Bank of India Ltd,1.625.224,India,Financial,Aandelen,1625224
Union Pacific Corp,38.953.228,Verenigde Staten,Industrial,Aandelen,38953228
Unipol Assicurazioni SPA,977.960,Italië,Financial,Aandelen,977960
UNIQA Insurance Group AG,14.374.931,Oostenrijk,Financial,Bedrijfsobligaties,14374931
United Airlines Holdings Inc,1.712.552,Verenigde Staten,"Consumer, cyclical",Aandelen,1712552
United Airlines Inc,1.540.271,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1540271
United Group BV,1.907.277,Slovenië,Communications,Bedrijfsobligaties,1907277
United Microelectronics Corp,8.065.128,Taiwan,Technology,Aandelen,8065128
United Overseas Bank Ltd,8.280.135,Singapore,Financial,Aandelen,8280135
United Parcel Service Inc,2.242.226,Verenigde Staten,Industrial,Bedrijfsobligaties,2242226
United Parcel Service Inc,13.898.762,Verenigde Staten,Industrial,Aandelen,13898762
United Rentals Inc,18.975.210,Verenigde Staten,"Consumer, non-cyclical",Aandelen,18975210
United Rentals North America Inc,17.548.772,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,17548772
United Spirits Ltd,2.902.626,India,"Consumer, non-cyclical",Aandelen,2902626
United Utilities Group PLC,1.252.582,Verenigd Koninkrijk,Utilities,Aandelen,1252582
UnitedHealth Group Inc,70.048.698,Verenigde Staten,"Consumer, non-cyclical",Aandelen,70048698
Uniti Group LP / Uniti Group Finance Inc / CSL Capital LLC,3.590.016,Verenigde Staten,Communications,Bedrijfsobligaties,3590016
Universal Music Group NV,3.285.349,Nederland,"Consumer, cyclical",Aandelen,3285349
Universal Music Group NV,8.529.966,Nederland,"Consumer, cyclical",Bedrijfsobligaties,8529966
Upbound Group Inc,3.028.693,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3028693
Upjohn Finance BV,5.585.125,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5585125
UPL Ltd,2.374.425,India,Basic materials,Aandelen,2374425
UPM-Kymmene OYJ,9.143.103,Finland,Basic materials,Bedrijfsobligaties,9143103
UPM-Kymmene OYJ,1.777.319,Finland,Basic materials,Aandelen,1777319
Urenco Finance NV,8.976.195,Verenigd Koninkrijk,Basic materials,Bedrijfsobligaties,8976195
US Bancorp,15.886.373,Verenigde Staten,Financial,Aandelen,15886373
US Foods Holding Corp,8.004.269,Verenigde Staten,"Consumer, non-cyclical",Aandelen,8004269
US Foods Inc,14.866.908,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,14866908
Vail Resorts Inc,7.243.913,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7243913
Vale SA,27.247.902,Brazilië,Basic materials,Aandelen,27247902
Valeo SE,39.656.897,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,39656897
Vallourec SACA,1.514.147,Frankrijk,Industrial,Bedrijfsobligaties,1514147
Valterra Platinum Ltd,12.528.617,Zuid-Africa,Basic materials,Aandelen,12528617
Vanguard International Semiconductor Corp,1.439.642,Taiwan,Technology,Aandelen,1439642
Varex Imaging Corp,2.426.772,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2426772
Varun Beverages Ltd,4.086.310,India,"Consumer, non-cyclical",Aandelen,4086310
VAT Group AG,1.504.201,Zwitserland,Industrial,Aandelen,1504201
Vattenfall AB,1.988.145,Zweden,Utilities,Bedrijfsobligaties,1988145
Veeva Systems Inc,6.589.414,Verenigde Staten,Technology,Aandelen,6589414
Veolia Environnement SA,93.164.330,Frankrijk,Utilities,Bedrijfsobligaties,93164330
Veolia Environnement SA,22.875.038,Frankrijk,Utilities,Aandelen,22875038
Verallia SA,2.391.753,Frankrijk,Industrial,Bedrijfsobligaties,2391753
Veralto Corp,14.967.637,Verenigde Staten,Industrial,Aandelen,14967637
Verbund AG,569.160,Oostenrijk,Utilities,Aandelen,569160
VeriSign Inc,3.862.335,Verenigde Staten,Communications,Aandelen,3862335
Verisk Analytics Inc,16.180.075,Verenigde Staten,"Consumer, non-cyclical",Aandelen,16180075
Verizon Communications Inc,33.086.722,Verenigde Staten,Communications,Aandelen,33086722
Verizon Communications Inc,52.102.551,Verenigde Staten,Communications,Bedrijfsobligaties,52102551
Versant Media Group Inc,2.382.264,Verenigde Staten,Communications,Bedrijfsobligaties,2382264
Versuni Group BV,1.069.744,Nederland,"Consumer, cyclical",Bedrijfsobligaties,1069744
Vestas Wind Systems A/S,3.155.327,Denemarken,Energy,Aandelen,3155327
Vesteda Finance BV,15.254.170,Nederland,Financial,Bedrijfsobligaties,15254170
VF Corp,10.906.751,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,10906751
Vibra Energia SA,2.883.917,Brazilië,Energy,Aandelen,2883917
Vicinity Centres Trust,20.494.450,Australië,Financial,Bedrijfsobligaties,20494450
Victory Giant Technology Huizhou Co Ltd,749.851,China,Industrial,Aandelen,749851
Victra Holdings LLC / Victra Finance Corp,2.875.739,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2875739
Vier Gas Transport GmbH,11.863.278,Duitsland,Utilities,Bedrijfsobligaties,11863278
Vinci SA,7.983.205,Frankrijk,Industrial,Aandelen,7983205
Vipshop Holdings Ltd,3.396.097,China,Communications,Aandelen,3396097
Visa Inc,52.140.638,Verenigde Staten,Financial,Bedrijfsobligaties,52140638
Visa Inc,165.885.278,Verenigde Staten,Financial,Aandelen,165885278
Vishal Mega Mart Ltd,1.418.606,India,Communications,Aandelen,1418606
Vivion Investments Sarl,4.247.117,Luxemburg,Financial,Bedrijfsobligaties,4247117
VM Consolidated Inc,2.420.988,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2420988
Vodacom Group Ltd,3.201.756,Zuid-Africa,Communications,Aandelen,3201756
Vodafone Group PLC,3.034.314,Verenigd Koninkrijk,Communications,Aandelen,3034314
Vodafone Group PLC,48.580.744,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,48580744
Vodafone International Financing DAC,20.150.047,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,20150047
Voltas Ltd,1.476.175,India,Industrial,Aandelen,1476175
Volvo AB,5.831.528,Zweden,"Consumer, cyclical",Aandelen,5831528
Volvo Car AB,9.846.729,Zweden,"Consumer, cyclical",Bedrijfsobligaties,9846729
Volvo Treasury AB,47.651.814,Zweden,"Consumer, cyclical",Bedrijfsobligaties,47651814
Vonovia SE,27.305.005,Duitsland,Financial,Bedrijfsobligaties,27305005
VT Topco Inc,4.698.719,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4698719
Vulcan Materials Co,7.194.067,Verenigde Staten,Industrial,Aandelen,7194067
VZ Secured Financing BV,11.457.681,Nederland,Communications,Bedrijfsobligaties,11457681
VZ Vendor Financing II BV,6.972.928,Nederland,Communications,Bedrijfsobligaties,6972928
W R Berkley Corp,4.096.806,Verenigde Staten,Financial,Aandelen,4096806
Wabash National Corp,2.389.266,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2389266
WALT DISNEY CO/THE,39.593.064,Verenigde Staten,Communications,Aandelen,39593064
Wand NewCo 3 Inc,533.701,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,533701
Want Want China Holdings Ltd,1.708.536,China,"Consumer, non-cyclical",Aandelen,1708536
Warehouses De Pauw CVA,5.156.121,België,Financial,Bedrijfsobligaties,5156121
Warner Bros Discovery Inc,13.037.771,Verenigde Staten,Communications,Aandelen,13037771
Waste Connections Inc,8.655.642,Verenigde Staten,Industrial,Aandelen,8655642
Waste Management Inc,40.489.722,Verenigde Staten,Industrial,Aandelen,40489722
Waste Pro USA Inc,3.740.220,Verenigde Staten,Industrial,Bedrijfsobligaties,3740220
Waters Corp,4.452.075,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4452075
Watsco Inc,2.201.959,Verenigde Staten,"Consumer, cyclical",Aandelen,2201959
Watts Water Technologies Inc,9.215.160,Verenigde Staten,Industrial,Aandelen,9215160
Wayfair LLC,2.422.139,Verenigde Staten,Communications,Bedrijfsobligaties,2422139
Wells Fargo & Co,58.515.824,Verenigde Staten,Financial,Aandelen,58515824
WESCO Distribution Inc,8.672.927,Verenigde Staten,Industrial,Bedrijfsobligaties,8672927
Wesfarmers Ltd,11.640.232,Australië,"Consumer, cyclical",Bedrijfsobligaties,11640232
Wesfarmers Ltd,14.821.071,Australië,"Consumer, cyclical",Aandelen,14821071
West Japan Railway Co,2.132.801,Japan,Industrial,Aandelen,2132801
West Pharmaceutical Services Inc,3.988.236,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3988236
Western Digital Corp,11.466.820,Verenigde Staten,Technology,Aandelen,11466820
Westinghouse Air Brake Technologies Corp,22.265.355,Verenigde Staten,Industrial,Aandelen,22265355
Westpac Banking Corp,21.338.467,Australië,Financial,Aandelen,21338467
Westpac Securities NZ Ltd/London,13.610.579,Nieuw-Zeeland,Financial,Bedrijfsobligaties,13610579
Wheaton Precious Metals Corp,10.193.574,Brazilië,Basic materials,Aandelen,10193574
Whirlpool Corp,2.740.651,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2740651
Whirlpool Finance Luxembourg Sarl,6.668.497,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6668497
Whitbread PLC,683.242,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,683242
William Carter Co/The,639.865,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,639865
Williams Scotsman Inc,8.871.672,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8871672
Williams-Sonoma Inc,4.464.408,Verenigde Staten,"Consumer, cyclical",Aandelen,4464408
Willis Towers Watson PLC,6.181.133,Verenigde Staten,Financial,Aandelen,6181133
Windstream Services LLC / Windstream Escrow Finance Corp,4.010.163,Verenigde Staten,Communications,Bedrijfsobligaties,4010163
Winnebago Industries Inc,1.581.304,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1581304
Wipro Ltd,3.760.164,India,Technology,Aandelen,3760164
Wise PLC,913.286,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,913286
WiseTech Global Ltd,2.193.114,Australië,Technology,Aandelen,2193114
Wistron Corp,6.488.721,Taiwan,Technology,Aandelen,6488721
Wiwynn Corp,7.170.788,Taiwan,Technology,Aandelen,7170788
Wolters Kluwer NV,33.644.118,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,33644118
Wolters Kluwer NV,9.791.517,Nederland,"Consumer, non-cyclical",Aandelen,9791517
Woolworths Group Ltd,16.405.786,Australië,"Consumer, non-cyclical",Bedrijfsobligaties,16405786
Woolworths Group Ltd,5.775.125,Australië,"Consumer, non-cyclical",Aandelen,5775125
Woori Financial Group Inc,7.240.147,Zuid-Korea,Financial,Aandelen,7240147
Workday Inc,8.845.765,Verenigde Staten,Technology,Aandelen,8845765
WP Carey Inc,16.170.672,Verenigde Staten,Financial,Bedrijfsobligaties,16170672
WPC Eurobond BV,13.164.908,Verenigde Staten,Financial,Bedrijfsobligaties,13164908
WPP Finance 2013,6.303.519,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,6303519
WPP Finance Deutschland GmbH,1.896.480,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,1896480
WPP Finance SA,4.840.760,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,4840760
WSP Global Inc,4.739.463,Canada,Industrial,Aandelen,4739463
WuXi AppTec Co Ltd,4.084.820,China,"Consumer, non-cyclical",Aandelen,4084820
Wuxi Biologics Cayman Inc,8.152.945,China,"Consumer, non-cyclical",Aandelen,8152945
WuXi XDC Cayman Inc,1.535.148,China,"Consumer, non-cyclical",Aandelen,1535148
WW Grainger Inc,8.840.840,Verenigde Staten,"Consumer, cyclical",Aandelen,8840840
Xcel Energy Inc,8.137.649,Verenigde Staten,Utilities,Aandelen,8137649
Xero Ltd,2.729.566,Nieuw-Zeeland,Technology,Aandelen,2729566
XHR LP,4.518.546,Verenigde Staten,Financial,Bedrijfsobligaties,4518546
Xiaomi Corp,38.842.998,China,Communications,Aandelen,38842998
XP Inc,3.748.046,Brazilië,Financial,Aandelen,3748046
Xylem Inc/NY,26.898.579,Verenigde Staten,Industrial,Aandelen,26898579
Yadea Group Holdings Ltd,1.189.078,China,"Consumer, cyclical",Aandelen,1189078
Yageo Corp,5.499.184,Taiwan,Industrial,Aandelen,5499184
Yamaha Motor Co Ltd,1.624.403,Japan,"Consumer, cyclical",Aandelen,1624403
Yara International ASA,774.985,Brazilië,Basic materials,Aandelen,774985
Yealink Network Technology Corp Ltd,245.855,China,Communications,Aandelen,245855
Yes Bank Ltd,1.928.013,India,Financial,Aandelen,1928013
Yokogawa Electric Corp,1.760.199,Japan,Industrial,Aandelen,1760199
Yokohama Financial Group Inc,2.044.005,Japan,Financial,Aandelen,2044005
Yorkshire Building Society,854.870,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,854870
Yuanta Financial Holding Co Ltd,7.936.987,Taiwan,Financial,Aandelen,7936987
Yuhan Corp,2.574.594,Zuid-Korea,"Consumer, non-cyclical",Aandelen,2574594
Yum China Holdings Inc,10.379.776,China,"Consumer, cyclical",Aandelen,10379776
Yum! Brands Inc,23.000.589,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,23000589
Yum! Brands Inc,8.049.031,Verenigde Staten,"Consumer, cyclical",Aandelen,8049031
Zalando SE,756.272,Duitsland,"Consumer, cyclical",Aandelen,756272
Zangge Mining Co Ltd,401.060,China,Basic materials,Aandelen,401060
Zebra Technologies Corp,3.238.328,Verenigde Staten,Technology,Bedrijfsobligaties,3238328
Zebra Technologies Corp,2.550.701,Verenigde Staten,Technology,Aandelen,2550701
Zegona Finance PLC,4.889.724,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,4889724
Zhejiang Jingsheng Mechanical & Electrical Co Ltd,273.143,China,Technology,Aandelen,273143
Zhejiang NHU Co Ltd,530.671,China,"Consumer, non-cyclical",Aandelen,530671
Zhejiang Sanhua Intelligent Controls Co Ltd,399.632,China,Industrial,Aandelen,399632
Zhen Ding Technology Holding Ltd,1.454.563,Taiwan,Industrial,Aandelen,1454563
Zhongji Innolight Co Ltd,2.802.035,China,Communications,Aandelen,2802035
Ziggo Bond Co BV,6.842.296,Nederland,Communications,Bedrijfsobligaties,6842296
Ziggo BV,9.306.840,Nederland,Communications,Bedrijfsobligaties,9306840
Zimmer Biomet Holdings Inc,3.425.757,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3425757
Zimmer Biomet Holdings Inc,37.285.540,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,37285540
Zoetis Inc,10.720.170,Verenigde Staten,"Consumer, non-cyclical",Aandelen,10720170
Zoom Communications Inc,4.066.787,Verenigde Staten,Technology,Aandelen,4066787
ZoomInfo Technologies LLC/ZoomInfo Finance Corp,6.413.128,Verenigde Staten,Technology,Bedrijfsobligaties,6413128
ZOZO Inc,774.225,Japan,Communications,Aandelen,774225
Zscaler Inc,4.358.406,Verenigde Staten,Technology,Aandelen,4358406
ZTO Express Cayman Inc,5.290.867,China,Industrial,Aandelen,5290867
Zuercher Kantonalbank,15.081.100,Zwitserland,Financial,Bedrijfsobligaties,15081100
Zurich Insurance Group AG,12.715.087,Zwitserland,Financial,Aandelen,12715087
